Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hyderabad,PM2.5 - Principal,2021-01-01 02:00 AM,2021,01,01,02,139.8,195,Unhealthy,147.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 03:00 AM,2021,01,01,03,133.5,191,Unhealthy,124.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 04:00 AM,2021,01,01,04,134.5,192,Unhealthy,136.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 05:00 AM,2021,01,01,05,132.6,191,Unhealthy,129.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 06:00 AM,2021,01,01,06,129.5,189,Unhealthy,120.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 07:00 AM,2021,01,01,07,128.8,189,Unhealthy,122.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 08:00 AM,2021,01,01,08,125.2,187,Unhealthy,115.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 09:00 AM,2021,01,01,09,122.8,186,Unhealthy,115.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 10:00 AM,2021,01,01,10,121.5,185,Unhealthy,117.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 11:00 AM,2021,01,01,11,118.6,184,Unhealthy,112.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 12:00 PM,2021,01,01,12,109.7,179,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 01:00 PM,2021,01,01,13,104.1,176,Unhealthy,95.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 02:00 PM,2021,01,01,14,104.5,176,Unhealthy,102.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 03:00 PM,2021,01,01,15,104.3,176,Unhealthy,104.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 04:00 PM,2021,01,01,16,105.9,177,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 05:00 PM,2021,01,01,17,108.1,178,Unhealthy,115.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 06:00 PM,2021,01,01,18,108.6,178,Unhealthy,111.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 07:00 PM,2021,01,01,19,109.6,179,Unhealthy,115.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 08:00 PM,2021,01,01,20,111.7,180,Unhealthy,119.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 09:00 PM,2021,01,01,21,116.6,183,Unhealthy,128.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 10:00 PM,2021,01,01,22,120.5,185,Unhealthy,130.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-01 11:00 PM,2021,01,01,23,121.8,185,Unhealthy,125.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 12:00 AM,2021,01,02,00,120.6,185,Unhealthy,117.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 01:00 AM,2021,01,02,01,118.5,184,Unhealthy,113.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 02:00 AM,2021,01,02,02,116.9,183,Unhealthy,110.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 03:00 AM,2021,01,02,03,115.0,182,Unhealthy,106.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 04:00 AM,2021,01,02,04,113.2,181,Unhealthy,106.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 05:00 AM,2021,01,02,05,109.3,179,Unhealthy,100.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 06:00 AM,2021,01,02,06,107.0,178,Unhealthy,100.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 07:00 AM,2021,01,02,07,104.8,176,Unhealthy,99.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 08:00 AM,2021,01,02,08,104.4,176,Unhealthy,104.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 09:00 AM,2021,01,02,09,105.3,177,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 10:00 AM,2021,01,02,10,107.4,178,Unhealthy,115.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 11:00 AM,2021,01,02,11,107.9,178,Unhealthy,113.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 12:00 PM,2021,01,02,12,108.3,178,Unhealthy,112.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 01:00 PM,2021,01,02,13,106.1,177,Unhealthy,96.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 02:00 PM,2021,01,02,14,102.3,175,Unhealthy,90.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 03:00 PM,2021,01,02,15,101.3,175,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 04:00 PM,2021,01,02,16,100.9,174,Unhealthy,100.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 05:00 PM,2021,01,02,17,100.9,174,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 06:00 PM,2021,01,02,18,102.3,175,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 07:00 PM,2021,01,02,19,105.0,177,Unhealthy,114.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 08:00 PM,2021,01,02,20,119.7,184,Unhealthy,142.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 09:00 PM,2021,01,02,21,124.6,187,Unhealthy,133.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 10:00 PM,2021,01,02,22,125.8,187,Unhealthy,128.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-02 11:00 PM,2021,01,02,23,136.0,193,Unhealthy,150.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 12:00 AM,2021,01,03,00,137.2,193,Unhealthy,139.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 01:00 AM,2021,01,03,01,136.8,193,Unhealthy,136.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 02:00 AM,2021,01,03,02,135.6,192,Unhealthy,135.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 03:00 AM,2021,01,03,03,131.7,190,Unhealthy,124.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 04:00 AM,2021,01,03,04,128.3,189,Unhealthy,121.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 05:00 AM,2021,01,03,05,125.8,187,Unhealthy,118.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 06:00 AM,2021,01,03,06,127.4,188,Unhealthy,129.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 07:00 AM,2021,01,03,07,130.1,190,Unhealthy,137.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 08:00 AM,2021,01,03,08,127.4,188,Unhealthy,119.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 09:00 AM,2021,01,03,09,125.9,187,Unhealthy,121.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 10:00 AM,2021,01,03,10,125.6,187,Unhealthy,125.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 11:00 AM,2021,01,03,11,126.0,187,Unhealthy,127.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 12:00 PM,2021,01,03,12,122.5,186,Unhealthy,111.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 01:00 PM,2021,01,03,13,118.4,183,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 02:00 PM,2021,01,03,14,109.1,179,Unhealthy,94.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 03:00 PM,2021,01,03,15,97.1,172,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 04:00 PM,2021,01,03,16,91.9,170,Unhealthy,84.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 05:00 PM,2021,01,03,17,87.1,167,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 06:00 PM,2021,01,03,18,88.6,168,Unhealthy,91.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 07:00 PM,2021,01,03,19,100.5,174,Unhealthy,120.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 08:00 PM,2021,01,03,20,107.5,178,Unhealthy,120.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 09:00 PM,2021,01,03,21,112.8,181,Unhealthy,122.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 10:00 PM,2021,01,03,22,114.6,182,Unhealthy,118.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-03 11:00 PM,2021,01,03,23,115.9,182,Unhealthy,120.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 12:00 AM,2021,01,04,00,113.2,181,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 01:00 AM,2021,01,04,01,108.1,178,Unhealthy,98.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 02:00 AM,2021,01,04,02,98.9,173,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 03:00 AM,2021,01,04,03,86.4,167,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 04:00 AM,2021,01,04,04,76.6,162,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 05:00 AM,2021,01,04,05,66.4,157,Unhealthy,58.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 06:00 AM,2021,01,04,06,65.7,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 07:00 AM,2021,01,04,07,72.3,160,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 08:00 AM,2021,01,04,08,76.6,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 09:00 AM,2021,01,04,09,76.8,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 10:00 AM,2021,01,04,10,73.9,161,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 11:00 AM,2021,01,04,11,70.7,159,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 12:00 PM,2021,01,04,12,63.9,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 01:00 PM,2021,01,04,13,62.5,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 02:00 PM,2021,01,04,14,61.6,154,Unhealthy,60.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 03:00 PM,2021,01,04,15,58.3,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 04:00 PM,2021,01,04,16,56.4,151,Unhealthy,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 05:00 PM,2021,01,04,17,55.2,150,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 06:00 PM,2021,01,04,18,56.8,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 07:00 PM,2021,01,04,19,62.7,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 08:00 PM,2021,01,04,20,65.0,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 09:00 PM,2021,01,04,21,63.7,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 10:00 PM,2021,01,04,22,64.0,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-04 11:00 PM,2021,01,04,23,69.7,158,Unhealthy,80.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 12:00 AM,2021,01,05,00,71.9,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 01:00 AM,2021,01,05,01,71.9,159,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 02:00 AM,2021,01,05,02,70.9,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 03:00 AM,2021,01,05,03,69.3,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 04:00 AM,2021,01,05,04,66.8,157,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 05:00 AM,2021,01,05,05,63.3,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 06:00 AM,2021,01,05,06,58.9,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Hyderabad,PM2.5 - Principal,2021-01-05 07:00 AM,2021,01,05,07,58.5,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
