Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-09-03 03:00 PM,2016,09,03,15,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 04:00 PM,2016,09,03,16,-999,N/A,-999.0,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2016-09-03 05:00 PM,2016,09,03,17,-999,N/A,-999.0,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-03 06:00 PM,2016,09,03,18,74,Moderate,23.1,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-03 07:00 PM,2016,09,03,19,73,Moderate,22.7,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-03 08:00 PM,2016,09,03,20,85,Moderate,28.3,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-03 09:00 PM,2016,09,03,21,94,Moderate,32.4,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-03 10:00 PM,2016,09,03,22,116,Unhealthy for Sensitive Groups,41.7,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-03 11:00 PM,2016,09,03,23,86,Moderate,28.9,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 12:00 AM,2016,09,04,00,86,Moderate,28.7,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 01:00 AM,2016,09,04,01,85,Moderate,28.5,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 02:00 AM,2016,09,04,02,86,Moderate,28.7,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 03:00 AM,2016,09,04,03,85,Moderate,28.2,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 04:00 AM,2016,09,04,04,84,Moderate,27.9,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 05:00 AM,2016,09,04,05,83,Moderate,27.5,13.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 06:00 AM,2016,09,04,06,84,Moderate,27.6,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 07:00 AM,2016,09,04,07,84,Moderate,27.8,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 08:00 AM,2016,09,04,08,84,Moderate,28.0,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 09:00 AM,2016,09,04,09,85,Moderate,28.2,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 10:00 AM,2016,09,04,10,84,Moderate,28.0,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 11:00 AM,2016,09,04,11,83,Moderate,27.2,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 12:00 PM,2016,09,04,12,81,Moderate,26.4,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 01:00 PM,2016,09,04,13,79,Moderate,25.6,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 02:00 PM,2016,09,04,14,78,Moderate,24.9,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 03:00 PM,2016,09,04,15,77,Moderate,24.5,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 04:00 PM,2016,09,04,16,77,Moderate,24.3,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 05:00 PM,2016,09,04,17,76,Moderate,24.1,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 06:00 PM,2016,09,04,18,76,Moderate,24.2,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 07:00 PM,2016,09,04,19,76,Moderate,24.1,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 08:00 PM,2016,09,04,20,75,Moderate,23.7,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 09:00 PM,2016,09,04,21,75,Moderate,23.7,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 10:00 PM,2016,09,04,22,75,Moderate,23.3,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-04 11:00 PM,2016,09,04,23,75,Moderate,23.3,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 12:00 AM,2016,09,05,00,74,Moderate,23.0,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 01:00 AM,2016,09,05,01,74,Moderate,22.8,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 02:00 AM,2016,09,05,02,73,Moderate,22.6,15.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 03:00 AM,2016,09,05,03,73,Moderate,22.7,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 04:00 AM,2016,09,05,04,72,Moderate,22.2,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 05:00 AM,2016,09,05,05,72,Moderate,22.3,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 06:00 AM,2016,09,05,06,72,Moderate,22.2,17.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 07:00 AM,2016,09,05,07,71,Moderate,21.8,15.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 08:00 AM,2016,09,05,08,71,Moderate,21.5,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 09:00 AM,2016,09,05,09,71,Moderate,21.5,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 10:00 AM,2016,09,05,10,71,Moderate,21.5,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 11:00 AM,2016,09,05,11,70,Moderate,21.2,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 12:00 PM,2016,09,05,12,70,Moderate,20.9,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 01:00 PM,2016,09,05,13,69,Moderate,20.6,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 02:00 PM,2016,09,05,14,70,Moderate,21.2,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 03:00 PM,2016,09,05,15,70,Moderate,21.3,11.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 04:00 PM,2016,09,05,16,70,Moderate,21.2,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 05:00 PM,2016,09,05,17,70,Moderate,21.1,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 06:00 PM,2016,09,05,18,70,Moderate,21.1,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 07:00 PM,2016,09,05,19,70,Moderate,21.2,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 08:00 PM,2016,09,05,20,70,Moderate,21.2,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 09:00 PM,2016,09,05,21,70,Moderate,21.1,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 10:00 PM,2016,09,05,22,70,Moderate,21.3,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-05 11:00 PM,2016,09,05,23,70,Moderate,21.2,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 12:00 AM,2016,09,06,00,71,Moderate,21.4,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 01:00 AM,2016,09,06,01,70,Moderate,21.3,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 02:00 AM,2016,09,06,02,69,Moderate,20.5,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 03:00 AM,2016,09,06,03,69,Moderate,20.8,15.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 04:00 AM,2016,09,06,04,71,Moderate,21.8,17.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 05:00 AM,2016,09,06,05,72,Moderate,22.1,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 06:00 AM,2016,09,06,06,72,Moderate,22.2,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 07:00 AM,2016,09,06,07,73,Moderate,22.4,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 08:00 AM,2016,09,06,08,73,Moderate,22.7,17.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 09:00 AM,2016,09,06,09,73,Moderate,22.4,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 10:00 AM,2016,09,06,10,73,Moderate,22.6,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 11:00 AM,2016,09,06,11,74,Moderate,22.8,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 12:00 PM,2016,09,06,12,74,Moderate,22.9,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 01:00 PM,2016,09,06,13,74,Moderate,23.0,8.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 02:00 PM,2016,09,06,14,72,Moderate,22.3,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 03:00 PM,2016,09,06,15,73,Moderate,22.4,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 04:00 PM,2016,09,06,16,73,Moderate,22.4,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 05:00 PM,2016,09,06,17,73,Moderate,22.7,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 06:00 PM,2016,09,06,18,74,Moderate,23.1,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 07:00 PM,2016,09,06,19,74,Moderate,23.2,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 08:00 PM,2016,09,06,20,75,Moderate,23.7,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 09:00 PM,2016,09,06,21,76,Moderate,24.2,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 10:00 PM,2016,09,06,22,77,Moderate,24.4,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-06 11:00 PM,2016,09,06,23,77,Moderate,24.7,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 12:00 AM,2016,09,07,00,78,Moderate,24.9,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 01:00 AM,2016,09,07,01,79,Moderate,25.3,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 02:00 AM,2016,09,07,02,81,Moderate,26.5,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 03:00 AM,2016,09,07,03,83,Moderate,27.4,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 04:00 AM,2016,09,07,04,83,Moderate,27.5,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 05:00 AM,2016,09,07,05,84,Moderate,27.6,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 06:00 AM,2016,09,07,06,84,Moderate,28.0,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 07:00 AM,2016,09,07,07,84,Moderate,28.0,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 08:00 AM,2016,09,07,08,85,Moderate,28.3,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 09:00 AM,2016,09,07,09,86,Moderate,28.7,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 10:00 AM,2016,09,07,10,87,Moderate,29.0,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 11:00 AM,2016,09,07,11,88,Moderate,29.7,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 12:00 PM,2016,09,07,12,90,Moderate,30.7,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 01:00 PM,2016,09,07,13,92,Moderate,31.5,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 02:00 PM,2016,09,07,14,94,Moderate,32.5,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 03:00 PM,2016,09,07,15,94,Moderate,32.7,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 04:00 PM,2016,09,07,16,95,Moderate,33.1,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 05:00 PM,2016,09,07,17,95,Moderate,33.1,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 06:00 PM,2016,09,07,18,95,Moderate,32.8,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 07:00 PM,2016,09,07,19,95,Moderate,32.8,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 08:00 PM,2016,09,07,20,94,Moderate,32.6,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 09:00 PM,2016,09,07,21,94,Moderate,32.6,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 10:00 PM,2016,09,07,22,94,Moderate,32.5,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-07 11:00 PM,2016,09,07,23,93,Moderate,32.2,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 12:00 AM,2016,09,08,00,93,Moderate,31.9,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 01:00 AM,2016,09,08,01,92,Moderate,31.8,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 02:00 AM,2016,09,08,02,92,Moderate,31.7,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 03:00 AM,2016,09,08,03,91,Moderate,31.1,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 04:00 AM,2016,09,08,04,91,Moderate,31.2,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 05:00 AM,2016,09,08,05,92,Moderate,31.4,17.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 06:00 AM,2016,09,08,06,92,Moderate,31.6,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 07:00 AM,2016,09,08,07,92,Moderate,31.5,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 08:00 AM,2016,09,08,08,92,Moderate,31.5,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 09:00 AM,2016,09,08,09,92,Moderate,31.5,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 10:00 AM,2016,09,08,10,92,Moderate,31.5,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 11:00 AM,2016,09,08,11,92,Moderate,31.7,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 12:00 PM,2016,09,08,12,93,Moderate,32.3,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 01:00 PM,2016,09,08,13,95,Moderate,33.0,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 02:00 PM,2016,09,08,14,96,Moderate,33.7,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 03:00 PM,2016,09,08,15,99,Moderate,35.0,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 04:00 PM,2016,09,08,16,102,Unhealthy for Sensitive Groups,36.0,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 05:00 PM,2016,09,08,17,102,Unhealthy for Sensitive Groups,35.9,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 06:00 PM,2016,09,08,18,104,Unhealthy for Sensitive Groups,36.7,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 07:00 PM,2016,09,08,19,103,Unhealthy for Sensitive Groups,36.4,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 08:00 PM,2016,09,08,20,103,Unhealthy for Sensitive Groups,36.2,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 09:00 PM,2016,09,08,21,102,Unhealthy for Sensitive Groups,36.0,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 10:00 PM,2016,09,08,22,102,Unhealthy for Sensitive Groups,35.8,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-08 11:00 PM,2016,09,08,23,102,Unhealthy for Sensitive Groups,35.8,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 12:00 AM,2016,09,09,00,102,Unhealthy for Sensitive Groups,35.8,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 01:00 AM,2016,09,09,01,100,Moderate,35.4,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 02:00 AM,2016,09,09,02,99,Moderate,35.1,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 03:00 AM,2016,09,09,03,99,Moderate,35.0,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 04:00 AM,2016,09,09,04,98,Moderate,34.5,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 05:00 AM,2016,09,09,05,97,Moderate,34.0,-999.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-09-09 06:00 AM,2016,09,09,06,96,Moderate,33.6,15.0,UG/M3,1 Hr,Valid
