Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2016-08-09 05:00 AM,2016,08,09,05,68,Moderate,20.3,7.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 06:00 AM,2016,08,09,06,69,Moderate,20.8,7.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 07:00 AM,2016,08,09,07,71,Moderate,21.5,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 08:00 AM,2016,08,09,08,71,Moderate,21.8,10.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 09:00 AM,2016,08,09,09,72,Moderate,21.9,22.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 10:00 AM,2016,08,09,10,72,Moderate,21.9,30.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 11:00 AM,2016,08,09,11,70,Moderate,21.3,42.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 12:00 PM,2016,08,09,12,71,Moderate,21.8,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 01:00 PM,2016,08,09,13,74,Moderate,22.8,21.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 02:00 PM,2016,08,09,14,78,Moderate,24.8,37.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 03:00 PM,2016,08,09,15,83,Moderate,27.1,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 04:00 PM,2016,08,09,16,87,Moderate,29.0,24.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 05:00 PM,2016,08,09,17,89,Moderate,30.4,15.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 06:00 PM,2016,08,09,18,92,Moderate,31.4,22.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 07:00 PM,2016,08,09,19,94,Moderate,32.6,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 08:00 PM,2016,08,09,20,98,Moderate,34.6,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 09:00 PM,2016,08,09,21,102,Unhealthy for Sensitive Groups,35.9,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 10:00 PM,2016,08,09,22,104,Unhealthy for Sensitive Groups,36.6,29.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-09 11:00 PM,2016,08,09,23,102,Unhealthy for Sensitive Groups,36.0,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 12:00 AM,2016,08,10,00,99,Moderate,35.1,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 01:00 AM,2016,08,10,01,99,Moderate,34.7,54.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 02:00 AM,2016,08,10,02,98,Moderate,34.6,67.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 03:00 AM,2016,08,10,03,97,Moderate,33.8,53.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 04:00 AM,2016,08,10,04,96,Moderate,33.3,40.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 05:00 AM,2016,08,10,05,94,Moderate,32.7,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 06:00 AM,2016,08,10,06,94,Moderate,32.7,35.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 07:00 AM,2016,08,10,07,94,Moderate,32.5,56.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 08:00 AM,2016,08,10,08,94,Moderate,32.4,42.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 09:00 AM,2016,08,10,09,93,Moderate,32.2,38.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 10:00 AM,2016,08,10,10,96,Moderate,33.6,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 11:00 AM,2016,08,10,11,100,Moderate,35.4,18.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 12:00 PM,2016,08,10,12,104,Unhealthy for Sensitive Groups,36.8,13.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 01:00 PM,2016,08,10,13,107,Unhealthy for Sensitive Groups,38.0,18.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 02:00 PM,2016,08,10,14,108,Unhealthy for Sensitive Groups,38.2,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 03:00 PM,2016,08,10,15,103,Unhealthy for Sensitive Groups,36.3,17.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 04:00 PM,2016,08,10,16,101,Unhealthy for Sensitive Groups,35.7,9.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 05:00 PM,2016,08,10,17,99,Moderate,35.1,15.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 06:00 PM,2016,08,10,18,97,Moderate,34.0,19.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 07:00 PM,2016,08,10,19,95,Moderate,33.0,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 08:00 PM,2016,08,10,20,91,Moderate,31.1,21.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 09:00 PM,2016,08,10,21,88,Moderate,29.8,59.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 10:00 PM,2016,08,10,22,86,Moderate,28.9,74.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-10 11:00 PM,2016,08,10,23,86,Moderate,28.9,84.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 12:00 AM,2016,08,11,00,87,Moderate,29.1,80.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 01:00 AM,2016,08,11,01,89,Moderate,30.0,59.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 02:00 AM,2016,08,11,02,90,Moderate,30.7,22.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 03:00 AM,2016,08,11,03,93,Moderate,31.9,38.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 04:00 AM,2016,08,11,04,96,Moderate,33.4,26.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 05:00 AM,2016,08,11,05,99,Moderate,34.9,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 06:00 AM,2016,08,11,06,105,Unhealthy for Sensitive Groups,37.0,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 07:00 AM,2016,08,11,07,109,Unhealthy for Sensitive Groups,38.9,11.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 08:00 AM,2016,08,11,08,112,Unhealthy for Sensitive Groups,39.8,10.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 09:00 AM,2016,08,11,09,114,Unhealthy for Sensitive Groups,40.8,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 10:00 AM,2016,08,11,10,113,Unhealthy for Sensitive Groups,40.2,18.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 11:00 AM,2016,08,11,11,110,Unhealthy for Sensitive Groups,39.1,24.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 12:00 PM,2016,08,11,12,107,Unhealthy for Sensitive Groups,37.8,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 01:00 PM,2016,08,11,13,105,Unhealthy for Sensitive Groups,37.1,35.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 02:00 PM,2016,08,11,14,104,Unhealthy for Sensitive Groups,36.7,47.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 03:00 PM,2016,08,11,15,103,Unhealthy for Sensitive Groups,36.3,52.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 04:00 PM,2016,08,11,16,100,Moderate,35.2,44.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 05:00 PM,2016,08,11,17,99,Moderate,34.8,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 06:00 PM,2016,08,11,18,100,Moderate,35.3,65.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 07:00 PM,2016,08,11,19,102,Unhealthy for Sensitive Groups,35.9,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 08:00 PM,2016,08,11,20,104,Unhealthy for Sensitive Groups,36.8,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 09:00 PM,2016,08,11,21,107,Unhealthy for Sensitive Groups,37.9,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 10:00 PM,2016,08,11,22,110,Unhealthy for Sensitive Groups,39.2,47.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-11 11:00 PM,2016,08,11,23,114,Unhealthy for Sensitive Groups,40.6,55.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 12:00 AM,2016,08,12,00,115,Unhealthy for Sensitive Groups,41.1,61.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 01:00 AM,2016,08,12,01,115,Unhealthy for Sensitive Groups,41.1,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 02:00 AM,2016,08,12,02,114,Unhealthy for Sensitive Groups,40.8,13.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 03:00 AM,2016,08,12,03,112,Unhealthy for Sensitive Groups,39.9,11.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 04:00 AM,2016,08,12,04,109,Unhealthy for Sensitive Groups,38.7,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 05:00 AM,2016,08,12,05,107,Unhealthy for Sensitive Groups,37.9,20.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 06:00 AM,2016,08,12,06,102,Unhealthy for Sensitive Groups,36.1,25.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 07:00 AM,2016,08,12,07,98,Moderate,34.4,32.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 08:00 AM,2016,08,12,08,96,Moderate,33.5,37.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 09:00 AM,2016,08,12,09,94,Moderate,32.7,47.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 10:00 AM,2016,08,12,10,93,Moderate,31.9,52.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 11:00 AM,2016,08,12,11,92,Moderate,31.4,35.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 12:00 PM,2016,08,12,12,91,Moderate,31.2,32.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 01:00 PM,2016,08,12,13,88,Moderate,29.8,27.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 02:00 PM,2016,08,12,14,86,Moderate,28.9,26.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 03:00 PM,2016,08,12,15,88,Moderate,29.7,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 04:00 PM,2016,08,12,16,90,Moderate,30.5,24.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 05:00 PM,2016,08,12,17,93,Moderate,31.9,23.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 06:00 PM,2016,08,12,18,95,Moderate,33.1,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 07:00 PM,2016,08,12,19,97,Moderate,33.9,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 08:00 PM,2016,08,12,20,99,Moderate,35.1,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 09:00 PM,2016,08,12,21,101,Unhealthy for Sensitive Groups,35.5,26.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 10:00 PM,2016,08,12,22,99,Moderate,35.0,34.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-12 11:00 PM,2016,08,12,23,97,Moderate,34.1,49.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 12:00 AM,2016,08,13,00,97,Moderate,33.9,28.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 01:00 AM,2016,08,13,01,98,Moderate,34.3,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 02:00 AM,2016,08,13,02,99,Moderate,34.7,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 03:00 AM,2016,08,13,03,100,Moderate,35.2,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 04:00 AM,2016,08,13,04,102,Unhealthy for Sensitive Groups,36.0,52.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 05:00 AM,2016,08,13,05,103,Unhealthy for Sensitive Groups,36.5,49.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 06:00 AM,2016,08,13,06,104,Unhealthy for Sensitive Groups,36.8,42.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 07:00 AM,2016,08,13,07,104,Unhealthy for Sensitive Groups,36.8,61.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 08:00 AM,2016,08,13,08,104,Unhealthy for Sensitive Groups,36.8,47.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 09:00 AM,2016,08,13,09,104,Unhealthy for Sensitive Groups,36.6,35.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 10:00 AM,2016,08,13,10,105,Unhealthy for Sensitive Groups,37.0,30.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 11:00 AM,2016,08,13,11,104,Unhealthy for Sensitive Groups,36.9,30.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 12:00 PM,2016,08,13,12,101,Unhealthy for Sensitive Groups,35.7,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 01:00 PM,2016,08,13,13,99,Moderate,35.1,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 02:00 PM,2016,08,13,14,98,Moderate,34.4,39.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 03:00 PM,2016,08,13,15,96,Moderate,33.5,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 04:00 PM,2016,08,13,16,95,Moderate,32.8,37.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 05:00 PM,2016,08,13,17,91,Moderate,31.0,31.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 06:00 PM,2016,08,13,18,87,Moderate,29.1,22.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 07:00 PM,2016,08,13,19,84,Moderate,27.6,24.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 08:00 PM,2016,08,13,20,79,Moderate,25.3,20.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 09:00 PM,2016,08,13,21,75,Moderate,23.5,35.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 10:00 PM,2016,08,13,22,73,Moderate,22.6,31.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-13 11:00 PM,2016,08,13,23,72,Moderate,22.0,19.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 12:00 AM,2016,08,14,00,71,Moderate,21.6,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 01:00 AM,2016,08,14,01,70,Moderate,21.0,14.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 02:00 AM,2016,08,14,02,68,Moderate,20.1,9.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 03:00 AM,2016,08,14,03,67,Moderate,19.6,13.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 04:00 AM,2016,08,14,04,66,Moderate,19.3,8.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 05:00 AM,2016,08,14,05,65,Moderate,18.7,5.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 06:00 AM,2016,08,14,06,64,Moderate,18.2,6.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 07:00 AM,2016,08,14,07,63,Moderate,18.0,4.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 08:00 AM,2016,08,14,08,63,Moderate,17.9,4.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 09:00 AM,2016,08,14,09,64,Moderate,18.1,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 10:00 AM,2016,08,14,10,64,Moderate,18.1,16.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 11:00 AM,2016,08,14,11,63,Moderate,17.9,20.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 12:00 PM,2016,08,14,12,64,Moderate,18.1,26.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 01:00 PM,2016,08,14,13,65,Moderate,18.6,17.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 02:00 PM,2016,08,14,14,66,Moderate,19.2,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 03:00 PM,2016,08,14,15,66,Moderate,19.1,33.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 04:00 PM,2016,08,14,16,65,Moderate,18.8,22.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 05:00 PM,2016,08,14,17,65,Moderate,18.7,20.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 06:00 PM,2016,08,14,18,65,Moderate,18.9,16.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 07:00 PM,2016,08,14,19,66,Moderate,19.2,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 08:00 PM,2016,08,14,20,67,Moderate,19.6,24.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 09:00 PM,2016,08,14,21,68,Moderate,20.0,37.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 10:00 PM,2016,08,14,22,68,Moderate,20.2,25.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-14 11:00 PM,2016,08,14,23,68,Moderate,20.4,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 12:00 AM,2016,08,15,00,68,Moderate,20.3,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 01:00 AM,2016,08,15,01,68,Moderate,20.0,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 02:00 AM,2016,08,15,02,68,Moderate,20.1,7.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 03:00 AM,2016,08,15,03,67,Moderate,19.7,7.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 04:00 AM,2016,08,15,04,66,Moderate,19.3,7.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 05:00 AM,2016,08,15,05,66,Moderate,19.1,10.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 06:00 AM,2016,08,15,06,66,Moderate,19.1,13.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 07:00 AM,2016,08,15,07,66,Moderate,19.2,15.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 08:00 AM,2016,08,15,08,65,Moderate,18.9,13.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 09:00 AM,2016,08,15,09,65,Moderate,18.8,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 10:00 AM,2016,08,15,10,65,Moderate,18.9,19.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 11:00 AM,2016,08,15,11,66,Moderate,19.3,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 12:00 PM,2016,08,15,12,67,Moderate,19.5,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 01:00 PM,2016,08,15,13,66,Moderate,19.4,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 02:00 PM,2016,08,15,14,66,Moderate,19.0,20.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 03:00 PM,2016,08,15,15,66,Moderate,19.3,22.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 04:00 PM,2016,08,15,16,67,Moderate,19.5,18.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 05:00 PM,2016,08,15,17,67,Moderate,19.8,21.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 06:00 PM,2016,08,15,18,68,Moderate,20.3,17.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 07:00 PM,2016,08,15,19,69,Moderate,20.6,15.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 08:00 PM,2016,08,15,20,70,Moderate,21.1,23.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 09:00 PM,2016,08,15,21,71,Moderate,21.7,39.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 10:00 PM,2016,08,15,22,72,Moderate,22.2,33.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-15 11:00 PM,2016,08,15,23,73,Moderate,22.7,30.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 12:00 AM,2016,08,16,00,73,Moderate,22.6,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 01:00 AM,2016,08,16,01,74,Moderate,22.8,19.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 02:00 AM,2016,08,16,02,74,Moderate,22.9,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 03:00 AM,2016,08,16,03,79,Moderate,25.4,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 04:00 AM,2016,08,16,04,78,Moderate,25.1,15.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 05:00 AM,2016,08,16,05,78,Moderate,24.8,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 06:00 AM,2016,08,16,06,77,Moderate,24.7,21.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 07:00 AM,2016,08,16,07,78,Moderate,25.1,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 08:00 AM,2016,08,16,08,80,Moderate,25.7,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 09:00 AM,2016,08,16,09,81,Moderate,26.5,34.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 10:00 AM,2016,08,16,10,81,Moderate,26.5,30.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 11:00 AM,2016,08,16,11,81,Moderate,26.5,16.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 12:00 PM,2016,08,16,12,81,Moderate,26.3,22.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 01:00 PM,2016,08,16,13,81,Moderate,26.2,23.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 02:00 PM,2016,08,16,14,81,Moderate,26.4,80.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 03:00 PM,2016,08,16,15,83,Moderate,27.1,13.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 04:00 PM,2016,08,16,16,84,Moderate,27.7,12.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 05:00 PM,2016,08,16,17,84,Moderate,27.9,18.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 06:00 PM,2016,08,16,18,86,Moderate,28.6,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 07:00 PM,2016,08,16,19,87,Moderate,29.1,31.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 08:00 PM,2016,08,16,20,87,Moderate,29.4,41.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 09:00 PM,2016,08,16,21,87,Moderate,29.1,39.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 10:00 PM,2016,08,16,22,86,Moderate,28.9,34.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-16 11:00 PM,2016,08,16,23,87,Moderate,29.0,25.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-17 12:00 AM,2016,08,17,00,89,Moderate,30.2,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-08-17 01:00 AM,2016,08,17,01,92,Moderate,31.7,22.3,UG/M3,1 Hr,Valid
